"CBL ID","Decade","Year of Capture","Month","Day","Season","Region","State","Gear","Rec/Comm","Final Age","Age Group","CFL (cm)","CFL (in)","Size Group","d13C VPDB","d18O VPDB","First Year","Year Class","Year shift","d13C slope","d13C change","Suess d13C","final d18O","abs Suess C","abs final O","Origin.East","Origin.West"
"1996_NE_88","1990s",1996,9,6,"Q3","NE","ME",NA,"Comm",8,"Adult",198.597,78.1877952755905,"LM",-7.67585132762891,-0.74907842006501,2006,1988,18,-0.0394,-0.7092,-8.38505132762891,-0.74907842006501,8.38505132762891,0.74907842006501,0.876,0.124
"1996_NE_9","1990s",1996,10,1,"Q4","NE","ME",NA,"Comm",12,"Adult",261,102.755905511811,"Giant",-7.48814995915024,-0.90493665027071,2006,1984,22,-0.0394,-0.8668,-8.35494995915024,-0.90493665027071,8.35494995915024,0.90493665027071,0.98,0.02
"1997_MA_1","1990s",1997,2,26,"Q1","MA","NC",NA,"Rec",8,"Adult",178,70.0787401574803,"LS/SM",-7.47023468998965,-1.05020732604149,2006,1989,17,-0.0394,-0.6698,-8.14003468998965,-1.05020732604149,8.14003468998965,1.05020732604149,0.42,0.58
"1997_MA_2","1990s",1997,6,21,"Q2","MA","VA",NA,"Rec",3,"Juvenile",81.291,32.0043307086614,"YS/School",-7.8443691094882,-0.889111516536243,2006,1994,12,-0.0394,-0.4728,-8.3171691094882,-0.889111516536243,8.3171691094882,0.889111516536243,0.986,0.014
"1997_MA_21","1990s",1997,2,26,"Q1","MA","NC",NA,"Rec",12,"Adult",174,68.503937007874,"LS/SM",-8.51171990087309,-1.12794950147298,2006,1985,21,-0.0394,-0.8274,-9.33911990087309,-1.12794950147298,9.33911990087309,1.12794950147298,0.576,0.424
"1997_MA_22","1990s",1997,2,26,"Q1","MA","NC",NA,"Rec",9,"Adult",184,72.4409448818898,"LS/SM",-8.57046893262427,-0.827458523995735,2006,1988,18,-0.0394,-0.7092,-9.27966893262427,-0.827458523995735,9.27966893262427,0.827458523995735,0.994,0.006
"1997_MA_23","1990s",1997,2,28,"Q1","MA","NC",NA,"Rec",10,"Adult",166,65.3543307086614,"LS/SM",-8.43343968432562,-0.973009409683971,2006,1987,19,-0.0394,-0.7486,-9.18203968432562,-0.973009409683971,9.18203968432562,0.973009409683971,0.44,0.56
"1997_MA_24","1990s",1997,6,27,"Q2","MA","VA",NA,"Rec",7,"Juvenile",130.683,51.45,"LS/SM",-8.92942564441612,-0.703324924085709,2006,1990,16,-0.0394,-0.6304,-9.55982564441612,-0.703324924085709,9.55982564441612,0.703324924085709,0.866,0.134
"1997_MA_26","1990s",1997,7,3,"Q3","MA","MD",NA,"Rec",6,"Juvenile",140,55.1181102362205,"LS/SM",-8.41704027326164,-0.534668840664164,2006,1991,15,-0.0394,-0.591,-9.00804027326164,-0.534668840664164,9.00804027326164,0.534668840664164,0.964,0.036
"1997_MA_27","1990s",1997,7,5,"Q3","MA","VA",NA,"Rec",5,"Juvenile",130.683,51.45,"LS/SM",-8.42856735593389,-0.67157919443059,2006,1992,14,-0.0394,-0.5516,-8.98016735593389,-0.67157919443059,8.98016735593389,0.67157919443059,0.908,0.092
"1997_MA_28","1990s",1997,2,28,"Q1","MA","NC",NA,"Rec",6,"Juvenile",131.1324672,51.6269555905512,"LS/SM",-8.38644317421461,-1.56198675313091,2006,1991,15,-0.0394,-0.591,-8.97744317421461,-1.56198675313091,8.97744317421461,1.56198675313091,0.044,0.956
"1997_MA_3","1990s",1997,7,28,"Q3","MA","MD",NA,"Rec",3,"Juvenile",107.016,42.1322834645669,"YS/School",-8.01706163890209,-0.80156693316432,2006,1994,12,-0.0394,-0.4728,-8.48986163890209,-0.80156693316432,8.48986163890209,0.80156693316432,0.972,0.028
"1997_MA_30","1990s",1997,9,27,"Q3","MA","NJ",NA,"Rec",5,"Juvenile",137.886,54.2858267716535,"LS/SM",-7.81200334870202,-1.439322401291,2006,1992,14,-0.0394,-0.5516,-8.36360334870202,-1.439322401291,8.36360334870202,1.439322401291,0.058,0.942
"1997_MA_31","1990s",1997,7,22,"Q3","MA","VA",NA,"Rec",5,"Juvenile",142.002,55.9062992125984,"LS/SM",-8.4828332484621,-1.52799168193897,2006,1992,14,-0.0394,-0.5516,-9.0344332484621,-1.52799168193897,9.0344332484621,1.52799168193897,0.154,0.846
"1997_MA_32","1990s",1997,2,28,"Q1","MA","NC",NA,"Rec",5,"Juvenile",151.1526912,59.5089335433071,"LS/SM",-8.06875307101473,-0.895985001801732,2006,1992,14,-0.0394,-0.5516,-8.62035307101473,-0.895985001801732,8.62035307101473,0.895985001801732,0.952,0.048
"1997_MA_33","1990s",1997,7,3,"Q3","MA","MD",NA,"Rec",7,"Juvenile",156.408,61.5779527559055,"LS/SM",-9.04563741977749,-0.669302603567497,2006,1990,16,-0.0394,-0.6304,-9.67603741977749,-0.669302603567497,9.67603741977749,0.669302603567497,0.49,0.51
"1997_MA_34","1990s",1997,2,28,"Q1","MA","NC",NA,"Rec",8,"Adult",157.437,61.9830708661417,"LS/SM",-8.15210840972465,-0.651354162962062,2006,1989,17,-0.0394,-0.6698,-8.82190840972465,-0.651354162962062,8.82190840972465,0.651354162962062,0.928,0.072
"1997_MA_35","1990s",1997,2,28,"Q1","MA","NC",NA,"Rec",7,"Juvenile",164.1658368,64.6322192125984,"LS/SM",-9.30615419095042,-0.980630971199498,2006,1990,16,-0.0394,-0.6304,-9.93655419095042,-0.980630971199498,9.93655419095042,0.980630971199498,0.554,0.446
"1997_MA_36","1990s",1997,2,28,"Q1","MA","NC",NA,"Rec",9,"Adult",169.785,66.8444881889764,"LS/SM",-8.81147428442298,-1.26369805508042,2006,1988,18,-0.0394,-0.7092,-9.52067428442298,-1.26369805508042,9.52067428442298,1.26369805508042,0.18,0.82
"1997_MA_37","1990s",1997,2,28,"Q1","MA","NC",NA,"Rec",8,"Adult",175.17696,68.9673070866142,"LS/SM",-8.95632380822272,-0.884683740655577,2006,1989,17,-0.0394,-0.6698,-9.62612380822272,-0.884683740655577,9.62612380822272,0.884683740655577,0.87,0.13
"1997_MA_4","1990s",1997,8,2,"Q3","MA","NJ",NA,"Rec",3,"Juvenile",109.074,42.9425196850394,"YS/School",-8.5596710731817,-0.895940439729275,2006,1994,12,-0.0394,-0.4728,-9.0324710731817,-0.895940439729275,9.0324710731817,0.895940439729275,0.886,0.114
"1997_MA_6","1990s",1997,9,2,"Q3","MA","NJ",NA,"Rec",2,"Juvenile",90,35.4330708661417,"YS/School",-8.64876279008868,-0.55776591545875,2006,1995,11,-0.0394,-0.4334,-9.08216279008868,-0.55776591545875,9.08216279008868,0.55776591545875,0.838,0.162
"1997_MA_7","1990s",1997,9,20,"Q3","MA","NJ",NA,"Rec",1,"Juvenile",53.508,21.0661417322835,"YS/School",-8.34372546741598,-0.989462294414513,2006,1996,10,-0.0394,-0.394,-8.73772546741598,-0.989462294414513,8.73772546741598,0.989462294414513,0.046,0.954
"1997_NE_10","1990s",1997,8,23,"Q3","NE","RI",NA,"Rec",3,"Juvenile",99.813,39.2964566929134,"YS/School",-8.40610450919028,-0.615288245744239,2006,1994,12,-0.0394,-0.4728,-8.87890450919028,-0.615288245744239,8.87890450919028,0.615288245744239,0.802,0.198
"1997_NE_11","1990s",1997,8,26,"Q3","NE","RI",NA,"Rec",2,"Juvenile",85.407,33.6248031496063,"YS/School",-8.29031083769648,-0.682526067426623,2006,1995,11,-0.0394,-0.4334,-8.72371083769648,-0.682526067426623,8.72371083769648,0.682526067426623,0.822,0.178
"1997_NE_12","1990s",1997,8,28,"Q3","NE","RI",NA,"Rec",2,"Juvenile",84.378,33.2196850393701,"YS/School",-8.91251961970676,-0.660865552709809,2006,1995,11,-0.0394,-0.4334,-9.34591961970676,-0.660865552709809,9.34591961970676,0.660865552709809,0.67,0.33
"1997_NE_13","1990s",1997,9,1,"Q3","NE","RI",NA,"Rec",2,"Juvenile",80.262,31.5992125984252,"YS/School",-8.36545372447969,-0.984834387117191,2006,1995,11,-0.0394,-0.4334,-8.79885372447969,-0.984834387117191,8.79885372447969,0.984834387117191,0.568,0.432
"1997_NE_14","1990s",1997,9,2,"Q3","NE","RI",NA,"Rec",3,"Juvenile",92.61,36.4606299212598,"YS/School",-7.45608357271386,-1.03875547042627,2006,1994,12,-0.0394,-0.4728,-7.92888357271386,-1.03875547042627,7.92888357271386,1.03875547042627,0.688,0.312
"1997_NE_15","1990s",1997,9,7,"Q3","NE","RI",NA,"Rec",3,"Juvenile",95.697,37.6759842519685,"YS/School",-8.78923303967187,-1.20354974972166,2006,1994,12,-0.0394,-0.4728,-9.26203303967187,-1.20354974972166,9.26203303967187,1.20354974972166,0.092,0.908
"1997_NE_16","1990s",1997,9,8,"Q3","NE","MA",NA,"Rec",2,"Juvenile",88.494,34.840157480315,"YS/School",-8.05743403812269,-0.913447207700889,2006,1995,11,-0.0394,-0.4334,-8.49083403812269,-0.913447207700889,8.49083403812269,0.913447207700889,0.976,0.024
"1997_NE_17","1990s",1997,9,8,"Q3","NE","MA",NA,"Rec",2,"Juvenile",84.378,33.2196850393701,"YS/School",-7.77999580412359,-0.746734446216672,2006,1995,11,-0.0394,-0.4334,-8.21339580412359,-0.746734446216672,8.21339580412359,0.746734446216672,0.88,0.12
"1997_NE_18","1990s",1997,9,9,"Q3","NE","MA",NA,"Rec",2,"Juvenile",86.436,34.0299212598425,"YS/School",-8.4008509119301,-0.623339494099274,2006,1995,11,-0.0394,-0.4334,-8.8342509119301,-0.623339494099274,8.8342509119301,0.623339494099274,0.842,0.158
"1997_NE_19","1990s",1997,9,9,"Q3","NE","MA",NA,"Rec",2,"Juvenile",85.407,33.6248031496063,"YS/School",-8.0694768941788,-0.67494836667532,2006,1995,11,-0.0394,-0.4334,-8.5028768941788,-0.67494836667532,8.5028768941788,0.67494836667532,0.956,0.044
"1997_NE_20","1990s",1997,9,12,"Q3","NE","MA",NA,"Rec",2,"Juvenile",84.378,33.2196850393701,"YS/School",-7.61133234306091,-0.45237559862936,2006,1995,11,-0.0394,-0.4334,-8.04473234306091,-0.45237559862936,8.04473234306091,0.45237559862936,0.998,0.002
"1997_NE_8","1990s",1997,8,22,"Q3","NE","RI",NA,"Rec",2,"Juvenile",66.885,26.3326771653543,"YS/School",-8.97915524528384,-1.43373391795826,2006,1995,11,-0.0394,-0.4334,-9.41255524528384,-1.43373391795826,9.41255524528384,1.43373391795826,0,1
"1997_NE_9","1990s",1997,8,22,"Q3","NE","RI",NA,"Rec",2,"Juvenile",80.262,31.5992125984252,"YS/School",-8.09342711649914,-0.556987086771862,2006,1995,11,-0.0394,-0.4334,-8.52682711649914,-0.556987086771862,8.52682711649914,0.556987086771862,0.986,0.014
"1998_MA_1","1990s",1998,7,3,"Q3","MA","MD","RR","Rec",5,"Juvenile",98.8,38.8976377952756,"YS/School",-7.55875681546824,-0.940457127563915,2006,1993,13,-0.0394,-0.5122,-8.07095681546824,-0.940457127563915,8.07095681546824,0.940457127563915,0.726,0.274
"1998_MA_10","1990s",1998,7,23,"Q3","MA","VA",NA,"Rec",4,"Juvenile",102.9,40.5118110236221,"YS/School",-8.41793057836921,-0.60975601373829,2006,1994,12,-0.0394,-0.4728,-8.89073057836921,-0.60975601373829,8.89073057836921,0.60975601373829,0.948,0.052
"1998_MA_11","1990s",1998,7,23,"Q3","MA","VA",NA,"Rec",4,"Juvenile",118.5,46.6535433070866,"YS/School",-8.04701654291361,-0.820168692533461,2006,1994,12,-0.0394,-0.4728,-8.51981654291361,-0.820168692533461,8.51981654291361,0.820168692533461,0.922,0.078
"1998_MA_12","1990s",1998,7,19,"Q3","MA","NY","RR","Rec",3,"Juvenile",112.3,44.2125984251969,"YS/School",-8.6964358703281,-1.20173531113367,2006,1995,11,-0.0394,-0.4334,-9.1298358703281,-1.20173531113367,9.1298358703281,1.20173531113367,0.044,0.956
"1998_MA_13","1990s",1998,7,19,"Q3","MA","NY",NA,"Rec",3,"Juvenile",78.4098,30.87,"YS/School",-8.90789541345227,-0.807082032313332,2006,1995,11,-0.0394,-0.4334,-9.34129541345227,-0.807082032313332,9.34129541345227,0.807082032313332,0.972,0.028
"1998_MA_14","1990s",1998,9,27,"Q3","MA","NY","RR","Rec",3,"Juvenile",91.5,36.0236220472441,"YS/School",-8.44417297232152,-1.64486578646327,2006,1995,11,-0.0394,-0.4334,-8.87757297232152,-1.64486578646327,8.87757297232152,1.64486578646327,0.028,0.972
"1998_MA_15","1990s",1998,10,6,"Q4","MA","NJ",NA,"Rec",1,"Juvenile",55.9,22.007874015748,"YS/School",-8.7883142159651,-1.68611454636063,2006,1997,9,-0.0394,-0.3546,-9.1429142159651,-1.68611454636063,9.1429142159651,1.68611454636063,0.006,0.994
"1998_MA_2","1990s",1998,7,4,"Q3","MA","VA","RR","Rec",3,"Juvenile",98.9,38.9370078740157,"YS/School",-8.02459703624895,-0.684926020102826,2006,1995,11,-0.0394,-0.4334,-8.45799703624895,-0.684926020102826,8.45799703624895,0.684926020102826,0.976,0.024
"1998_MA_3","1990s",1998,6,27,"Q2","MA","VA","RR","Rec",3,"Juvenile",78.9,31.0629921259843,"YS/School",-8.35751824992753,-1.20469475766664,2006,1995,11,-0.0394,-0.4334,-8.79091824992753,-1.20469475766664,8.79091824992753,1.20469475766664,0.33,0.67
"1998_MA_30","1990s",1998,7,2,"Q3","MA","MD",NA,"Rec",8,"Adult",162.5,63.9763779527559,"LS/SM",-7.93632238133482,-0.845481763768392,2006,1990,16,-0.0394,-0.6304,-8.56672238133482,-0.845481763768392,8.56672238133482,0.845481763768392,0.746,0.254
"1998_MA_32","1990s",1998,7,17,"Q3","MA","MD","RR","Rec",5,"Juvenile",119.364,46.9937007874016,"LS/SM",-8.25835373295593,-0.781543898400176,2006,1993,13,-0.0394,-0.5122,-8.77055373295593,-0.781543898400176,8.77055373295593,0.781543898400176,0.966,0.034
"1998_MA_33","1990s",1998,7,17,"Q3","MA","MD","RR","Rec",5,"Juvenile",120.393,47.3988188976378,"LS/SM",-8.42497100444904,-0.720667706225777,2006,1993,13,-0.0394,-0.5122,-8.93717100444904,-0.720667706225777,8.93717100444904,0.720667706225777,0.98,0.02
"1998_MA_35","1990s",1998,7,9,"Q3","MA","MD","RR","Rec",5,"Juvenile",121.422,47.803937007874,"LS/SM",-8.07939213790823,-1.15500549626148,2006,1993,13,-0.0394,-0.5122,-8.59159213790823,-1.15500549626148,8.59159213790823,1.15500549626148,0.336,0.664
"1998_MA_36","1990s",1998,7,9,"Q3","MA","VA","RR","Rec",5,"Juvenile",123.1713,48.4926377952756,"LS/SM",-8.60667497868284,-0.859698125552304,2006,1993,13,-0.0394,-0.5122,-9.11887497868284,-0.859698125552304,9.11887497868284,0.859698125552304,0.598,0.402
"1998_MA_37","1990s",1998,7,18,"Q3","MA","MD","RR","Rec",5,"Juvenile",123.9945,48.8167322834646,"LS/SM",-8.51237316007787,-0.883901078474191,2006,1993,13,-0.0394,-0.5122,-9.02457316007787,-0.883901078474191,9.02457316007787,0.883901078474191,0.886,0.114
"1998_MA_38","1990s",1998,7,18,"Q3","MA","MD","RR","Rec",6,"Juvenile",123.9945,48.8167322834646,"LS/SM",-8.38080698394723,-1.22643676544304,2006,1992,14,-0.0394,-0.5516,-8.93240698394723,-1.22643676544304,8.93240698394723,1.22643676544304,0.182,0.818
"1998_MA_39","1990s",1998,7,2,"Q3","MA","MD","RR","Rec",4,"Juvenile",124.509,49.0192913385827,"LS/SM",-7.86350560465786,-0.927608595406378,2006,1994,12,-0.0394,-0.4728,-8.33630560465786,-0.927608595406378,8.33630560465786,0.927608595406378,0.728,0.272
"1998_MA_4","1990s",1998,7,12,"Q3","MA","MD","RR","Rec",5,"Juvenile",80,31.496062992126,"YS/School",-7.70065268345601,-0.602510568609648,2006,1993,13,-0.0394,-0.5122,-8.21285268345601,-0.602510568609648,8.21285268345601,0.602510568609648,0.936,0.064
"1998_MA_40","1990s",1998,7,10,"Q3","MA","MD","RR","Rec",4,"Juvenile",126.567,49.8295275590551,"LS/SM",-8.31668357350902,-0.634592348504723,2006,1994,12,-0.0394,-0.4728,-8.78948357350902,-0.634592348504723,8.78948357350902,0.634592348504723,0.88,0.12
"1998_MA_41","1990s",1998,7,10,"Q3","MA","NY","RR","Rec",5,"Juvenile",126.8757,49.951062992126,"LS/SM",-7.84385743779503,-1.5153401003016,2006,1993,13,-0.0394,-0.5122,-8.35605743779503,-1.5153401003016,8.35605743779503,1.5153401003016,0.068,0.932
"1998_MA_42","1990s",1998,7,19,"Q3","MA","MD","RR","Rec",7,"Juvenile",156.9225,61.7805118110236,"LS/SM",-9.11855688319357,-0.821832210649453,2006,1991,15,-0.0394,-0.591,-9.70955688319357,-0.821832210649453,9.70955688319357,0.821832210649453,0.816,0.184
"1998_MA_43","1990s",1998,7,12,"Q3","MA","MD","RR","Rec",6,"Juvenile",159.495,62.7933070866142,"LS/SM",-8.16741005917465,-0.731785186474023,2006,1992,14,-0.0394,-0.5516,-8.71901005917465,-0.731785186474023,8.71901005917465,0.731785186474023,0.9,0.1
"1998_MA_44","1990s",1998,7,19,"Q3","MA","MD","RR","Rec",7,"Juvenile",171.843,67.6547244094488,"LS/SM",-8.13565694501774,-1.53056469261811,2006,1991,15,-0.0394,-0.591,-8.72665694501774,-1.53056469261811,8.72665694501774,1.53056469261811,0,1
"1998_MA_5","1990s",1998,7,11,"Q3","MA","VA","RR","Rec",2,"Juvenile",60,23.6220472440945,"YS/School",-8.77012773077276,-1.54513060166719,2006,1996,10,-0.0394,-0.394,-9.16412773077276,-1.54513060166719,9.16412773077276,1.54513060166719,0.006,0.994
"1998_MA_6","1990s",1998,7,18,"Q3","MA","MD","RR","Rec",4,"Juvenile",123,48.4251968503937,"LS/SM",-8.2975921985762,-0.727951069449092,2006,1994,12,-0.0394,-0.4728,-8.7703921985762,-0.727951069449092,8.7703921985762,0.727951069449092,0.944,0.056
"1998_MA_7","1990s",1998,7,25,"Q3","MA","MD","RR","Rec",3,"Juvenile",112.5,44.2913385826772,"YS/School",-7.4198541819434,-1.44080045908611,2006,1995,11,-0.0394,-0.4334,-7.8532541819434,-1.44080045908611,7.8532541819434,1.44080045908611,0.008,0.992
"1998_MA_8","1990s",1998,7,10,"Q3","MA","VA","RR","Rec",4,"Juvenile",104.2,41.0236220472441,"YS/School",-8.16576621119967,-0.839237228173877,2006,1994,12,-0.0394,-0.4728,-8.63856621119967,-0.839237228173877,8.63856621119967,0.839237228173877,0.84,0.16
"1998_MA_9","1990s",1998,7,15,"Q3","MA","VA","RR","Rec",4,"Juvenile",125.1,49.251968503937,"LS/SM",-7.90288757430467,-0.956875117214971,2006,1994,12,-0.0394,-0.4728,-8.37568757430467,-0.956875117214971,8.37568757430467,0.956875117214971,0.484,0.516
"1998_NE_16","1990s",1998,8,14,"Q3","NE","MA",NA,"Rec",1,"Juvenile",63.2,24.8818897637795,"YS/School",-8.62625501280726,-0.699049832517157,2006,1997,9,-0.0394,-0.3546,-8.98085501280726,-0.699049832517157,8.98085501280726,0.699049832517157,0.962,0.038
"1998_NE_17","1990s",1998,8,21,"Q3","NE","MA",NA,"Rec",1,"Juvenile",63.2,24.8818897637795,"YS/School",-7.78417492065112,-0.537948505243914,2006,1997,9,-0.0394,-0.3546,-8.13877492065112,-0.537948505243914,8.13877492065112,0.537948505243914,0.942,0.058
"1998_NE_18","1990s",1998,8,22,"Q3","NE","MA",NA,"Rec",3,"Juvenile",107.3,42.244094488189,"YS/School",-8.52757686629427,-0.678854072835676,2006,1995,11,-0.0394,-0.4334,-8.96097686629427,-0.678854072835676,8.96097686629427,0.678854072835676,0.844,0.156
"1998_NE_19","1990s",1998,8,21,"Q3","NE","MA",NA,"Rec",1,"Juvenile",62.5,24.6062992125984,"YS/School",-9.07341662024334,-1.55606150966425,2006,1997,9,-0.0394,-0.3546,-9.42801662024334,-1.55606150966425,9.42801662024334,1.55606150966425,0.01,0.99
"1998_NE_20","1990s",1998,8,21,"Q3","NE","MA",NA,"Rec",1,"Juvenile",63.7,25.0787401574803,"YS/School",-8.66508522831295,-0.813859658531873,2006,1997,9,-0.0394,-0.3546,-9.01968522831295,-0.813859658531873,9.01968522831295,0.813859658531873,0.934,0.066
"1998_NE_21","1990s",1998,8,21,"Q3","NE","MA",NA,"Rec",2,"Juvenile",87.2,34.3307086614173,"YS/School",-8.82428403809955,-0.736456758211849,2006,1996,10,-0.0394,-0.394,-9.21828403809955,-0.736456758211849,9.21828403809955,0.736456758211849,0.856,0.144
"1998_NE_22","1990s",1998,8,14,"Q3","NE","MA",NA,"Rec",2,"Juvenile",86.2,33.9370078740157,"YS/School",-8.28895391552303,-0.772327525101583,2006,1996,10,-0.0394,-0.394,-8.68295391552303,-0.772327525101583,8.68295391552303,0.772327525101583,0.694,0.306
"1998_NE_23","1990s",1998,8,21,"Q3","NE","MA",NA,"Rec",1,"Juvenile",62.6,24.6456692913386,"YS/School",-8.56821679514281,-0.679050456014944,2006,1997,9,-0.0394,-0.3546,-8.92281679514281,-0.679050456014944,8.92281679514281,0.679050456014944,0.844,0.156
"1998_NE_24","1990s",1998,9,7,"Q3","NE","MA","HANDLINE","Comm",4,"Juvenile",130.4,51.3385826771654,"LS/SM",-8.17240174587551,-0.683896773343694,2006,1994,12,-0.0394,-0.4728,-8.64520174587551,-0.683896773343694,8.64520174587551,0.683896773343694,0.852,0.148
"1998_NE_25","1990s",1998,9,16,"Q3","NE","RI",NA,"Rec",1,"Juvenile",62.9,24.7637795275591,"YS/School",-8.19462541532122,-0.797085043779548,2006,1997,9,-0.0394,-0.3546,-8.54922541532122,-0.797085043779548,8.54922541532122,0.797085043779548,0.93,0.07
"1998_NE_26","1990s",1998,9,16,"Q3","NE","RI",NA,"Rec",2,"Juvenile",65.6,25.8267716535433,"YS/School",-9.0300323224941,-1.59279236976196,2006,1996,10,-0.0394,-0.394,-9.4240323224941,-1.59279236976196,9.4240323224941,1.59279236976196,0.01,0.99
"1998_NE_27","1990s",1998,9,16,"Q3","NE","RI",NA,"Rec",1,"Juvenile",66.7,26.259842519685,"YS/School",-8.645315166616,-0.909880263760612,2006,1997,9,-0.0394,-0.3546,-8.999915166616,-0.909880263760612,8.999915166616,0.909880263760612,0.922,0.078
"1998_NE_28","1990s",1998,9,16,"Q3","NE","RI",NA,"Rec",2,"Juvenile",66.2,26.0629921259843,"YS/School",-9.07202455246721,-0.901253490620262,2006,1996,10,-0.0394,-0.394,-9.46602455246721,-0.901253490620262,9.46602455246721,0.901253490620262,0.95,0.05
"1998_NE_31","1990s",1998,9,18,"Q3","NE","MA","RR","Rec",6,"Juvenile",164.1,64.6062992125984,"LS/SM",-8.41521456302035,-1.65503235160844,2006,1992,14,-0.0394,-0.5516,-8.96681456302036,-1.65503235160844,8.96681456302036,1.65503235160844,0.05,0.95
"1999_MA_1","1990s",1999,6,30,"Q2","MA","MD",NA,"Rec",3,"Juvenile",91,35.8267716535433,"YS/School",-8.34632312857153,-0.672566893482274,2006,1996,10,-0.0394,-0.394,-8.74032312857153,-0.672566893482274,8.74032312857153,0.672566893482274,0.906,0.094
"1999_MA_10","1990s",1999,7,22,"Q3","MA","MD","RR","Rec",3,"Juvenile",107,42.1259842519685,"YS/School",-8.55084779706802,-1.44962147574977,2006,1996,10,-0.0394,-0.394,-8.94484779706802,-1.44962147574977,8.94484779706802,1.44962147574977,0.048,0.952
"1999_MA_11","1990s",1999,7,23,"Q3","MA","MD","RR","Rec",3,"Juvenile",99.7,39.251968503937,"YS/School",-7.79303453880329,-0.783503326491751,2006,1996,10,-0.0394,-0.394,-8.18703453880329,-0.783503326491751,8.18703453880329,0.783503326491751,0.932,0.068
"1999_MA_12","1990s",1999,9,10,"Q3","MA","NY","RR","Rec",3,"Juvenile",110.8233,43.6312204724409,"YS/School",-8.33580951877907,-0.787505691183009,2006,1996,10,-0.0394,-0.394,-8.72980951877907,-0.787505691183009,8.72980951877907,0.787505691183009,0.944,0.056
"1999_MA_13","1990s",1999,9,25,"Q3","MA","NY",NA,"Rec",2,"Juvenile",64.2096,25.2793700787402,"YS/School",-8.14144612697981,-2.1087581245507,2006,1997,9,-0.0394,-0.3546,-8.49604612697981,-2.1087581245507,8.49604612697981,2.1087581245507,0.014,0.986
"1999_MA_14","1990s",1999,9,28,"Q3","MA","NY","RR","Rec",2,"Juvenile",87.7737,34.5565748031496,"YS/School",-8.98743281374203,-1.03311163893628,2006,1997,9,-0.0394,-0.3546,-9.34203281374203,-1.03311163893628,9.34203281374203,1.03311163893628,0.322,0.678
"1999_MA_2","1990s",1999,7,NA,"Q3","MA","MD",NA,"Rec",4,"Juvenile",119.5,47.0472440944882,"LS/SM",-8.42692842289195,-0.912773080501546,2006,1995,11,-0.0394,-0.4334,-8.86032842289196,-0.912773080501546,8.86032842289196,0.912773080501546,0.958,0.042
"1999_MA_22","1990s",1999,7,19,"Q3","MA","MD","RR","Rec",5,"Juvenile",136.857,53.8807086614173,"LS/SM",-8.16582273953907,-0.96637590632469,2006,1994,12,-0.0394,-0.4728,-8.63862273953907,-0.96637590632469,8.63862273953907,0.96637590632469,0.576,0.424
